,RMSE,Ensemble,Split,Name
21,1.0710928669740651,inv_rmse_weights,Test,Best in Train
22,1.0710928669740651,inv_rmse_weights,Test,Best in Train
23,1.0765268406594475,inv_rmse_weights,Test,Best in Train
24,1.0722488118176081,inv_rmse_weights,Test,Best in Train
25,1.0710928669740651,inv_rmse_weights,Test,Best in Train
26,1.0704751238698598,inv_rmse_weights,Test,Best in Train
27,1.0704751238698598,inv_rmse_weights,Test,Best in Train
28,1.073671742078624,inv_rmse_weights,Test,Best in Train
29,1.0704751238698598,inv_rmse_weights,Test,Best in Train
30,1.0710928669740651,inv_rmse_weights,Test,Best in Train
31,1.0710928669740651,inv_rmse_weights,Test,Best in Train
32,1.0739966217940873,inv_rmse_weights,Test,Best in Train
33,1.0710928669740651,inv_rmse_weights,Test,Best in Train
34,1.0722488118176081,inv_rmse_weights,Test,Best in Train
35,1.0704203031582928,inv_rmse_weights,Test,Best in Train
36,1.0765268406594475,inv_rmse_weights,Test,Best in Train
37,1.073671742078624,inv_rmse_weights,Test,Best in Train
38,1.0739966217940873,inv_rmse_weights,Test,Best in Train
39,1.0756969646871801,inv_rmse_weights,Test,Best in Train
40,1.073671742078624,inv_rmse_weights,Test,Best in Train
41,1.0704751238698598,inv_rmse_weights,Test,Best in Train
42,1.0765268406594475,inv_rmse_weights,Test,Best in Train
43,1.073671742078624,inv_rmse_weights,Test,Best in Train
44,1.0704203031582928,inv_rmse_weights,Test,Best in Train
45,1.073671742078624,inv_rmse_weights,Test,Best in Train
46,1.0710928669740651,inv_rmse_weights,Test,Best in Train
47,1.073671742078624,inv_rmse_weights,Test,Best in Train
48,1.074269270399925,inv_rmse_weights,Test,Best in Train
49,1.0793506270790099,inv_rmse_weights,Test,Best in Train
